title,id,brand,image,originalPrice,salePrice,discount,rating,reviewCount,thumbnails,description,detailImage,performance,extends
Tai nghe True Wireless Aukey EP-K01 Lite Black,1047263166,Aukey,https://product.hstatic.net/200000722513/product/thumb_1615902642_a59c4094fe1943acb96897d7776276d9_4a226489944341658043456fa37a6da0.jpeg,790000.0,481900,0.39,1.1,5,['https://product.hstatic.net/200000722513/product/thumb_1615902642_a59c4094fe1943acb96897d7776276d9_4a226489944341658043456fa37a6da0.jpeg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumb_1615902642_a59c4094fe1943acb96897d7776276d9_4a226489944341658043456fa37a6da0.jpeg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai Nghe Steelseries Tusq,1047263163,Steelseries,https://product.hstatic.net/200000722513/product/thumbtainghe_3c1d782be4a145aeb5d9fd692b65eea8_0fb7a4fcc5684ae0a286646d4012dea8.png,790000.0,584600,0.26,2.3,370,['https://product.hstatic.net/200000722513/product/thumbtainghe_3c1d782be4a145aeb5d9fd692b65eea8_0fb7a4fcc5684ae0a286646d4012dea8.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumbtainghe_3c1d782be4a145aeb5d9fd692b65eea8_0fb7a4fcc5684ae0a286646d4012dea8.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe EPOS Sennheiser GSP 602 Blue,1047263143,Sennheiser,https://product.hstatic.net/200000722513/product/unnamed_3bd33c509e264764a496c3c92bd1dd9d_fb3a7f37817540ceb9b17883a1f9a033.jpeg,7130000.0,5133600,0.28,2.4,117,['https://product.hstatic.net/200000722513/product/unnamed_3bd33c509e264764a496c3c92bd1dd9d_fb3a7f37817540ceb9b17883a1f9a033.jpeg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/unnamed_3bd33c509e264764a496c3c92bd1dd9d_fb3a7f37817540ceb9b17883a1f9a033.jpeg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe EPOS Sennheiser GSP 301 White,1047263140,Sennheiser,https://product.hstatic.net/200000722513/product/thumbtainghe_3e05cc2fb0bf41bd992a3f521ff441d5_c9b7ce60dd514001a81e31018ace5f38.gif,2990000.0,2362100,0.21,0.4,248,['https://product.hstatic.net/200000722513/product/thumbtainghe_3e05cc2fb0bf41bd992a3f521ff441d5_c9b7ce60dd514001a81e31018ace5f38.gif'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/thumbtainghe_3e05cc2fb0bf41bd992a3f521ff441d5_c9b7ce60dd514001a81e31018ace5f38.gif,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD SamSung 980 500GB M.2 PCIe NVMe,1047263127,Samsung,https://product.hstatic.net/200000722513/product/980_e3b98832cb274a118ce04a4ecf47de1b_0067e063e3ef4cb3b3bd3c3127e52d34.jpg,1590000.0,1176600,0.26,1.8,272,['https://product.hstatic.net/200000722513/product/980_e3b98832cb274a118ce04a4ecf47de1b_0067e063e3ef4cb3b3bd3c3127e52d34.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/980_e3b98832cb274a118ce04a4ecf47de1b_0067e063e3ef4cb3b3bd3c3127e52d34.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD SamSung 980 250GB M.2 PCIe NVMe,1047263126,Samsung,https://product.hstatic.net/200000722513/product/980_dc28d0d32f8f4f54b8eadb49b07644fd_62aab429ba9e417d9542892aad1b9186.jpg,1290000.0,890100,0.31,3.7,382,['https://product.hstatic.net/200000722513/product/980_dc28d0d32f8f4f54b8eadb49b07644fd_62aab429ba9e417d9542892aad1b9186.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/980_dc28d0d32f8f4f54b8eadb49b07644fd_62aab429ba9e417d9542892aad1b9186.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD SamSung 980 1TB M.2 PCIe NVMe,1047263123,Samsung,https://product.hstatic.net/200000722513/product/980_2_3f606b38d3c242cd85482bc98100d734_f496319b6a944227b0ab727b42419b43.jpg,2690000.0,1963700,0.27,3.4,97,['https://product.hstatic.net/200000722513/product/980_2_3f606b38d3c242cd85482bc98100d734_f496319b6a944227b0ab727b42419b43.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/980_2_3f606b38d3c242cd85482bc98100d734_f496319b6a944227b0ab727b42419b43.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 QVO 8TB,1047263122,Samsung,https://product.hstatic.net/200000722513/product/870_qvo_35b0cdd4216e4423ae5c59b69b113a64_ad3e1fe1e72948bbbb06470fc25cc3e3.jpg,20490000.0,13523400,0.34,1.2,365,['https://product.hstatic.net/200000722513/product/870_qvo_35b0cdd4216e4423ae5c59b69b113a64_ad3e1fe1e72948bbbb06470fc25cc3e3.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/870_qvo_35b0cdd4216e4423ae5c59b69b113a64_ad3e1fe1e72948bbbb06470fc25cc3e3.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 EVO 500G Sata3,1047263120,Samsung,https://product.hstatic.net/200000722513/product/870_evo_1_1c78686c947c458a849dd2d0b78b0d11_eb6139bc571246e49e272400f2a930bc.jpg,1590000.0,874500,0.45,3.9,203,['https://product.hstatic.net/200000722513/product/870_evo_1_1c78686c947c458a849dd2d0b78b0d11_eb6139bc571246e49e272400f2a930bc.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/870_evo_1_1c78686c947c458a849dd2d0b78b0d11_eb6139bc571246e49e272400f2a930bc.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 EVO 4TB Sata3,1047263118,Samsung,https://product.hstatic.net/200000722513/product/870_evo_1_5187e782a5de4d9ab77f6090b9c0d4aa_c2d72fced7064c729752a270853c7433.jpg,14990000.0,11542300,0.23,1.8,26,['https://product.hstatic.net/200000722513/product/870_evo_1_5187e782a5de4d9ab77f6090b9c0d4aa_c2d72fced7064c729752a270853c7433.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/870_evo_1_5187e782a5de4d9ab77f6090b9c0d4aa_c2d72fced7064c729752a270853c7433.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 EVO 2TB Sata3,1047263117,Samsung,https://product.hstatic.net/200000722513/product/870_evo_2_7bff8812ec6948789b8c104695af867a_2375e886a36e4e309d4d86fe33b676a6.jpg,5990000.0,4612300,0.23,3.6,230,['https://product.hstatic.net/200000722513/product/870_evo_2_7bff8812ec6948789b8c104695af867a_2375e886a36e4e309d4d86fe33b676a6.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/870_evo_2_7bff8812ec6948789b8c104695af867a_2375e886a36e4e309d4d86fe33b676a6.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 EVO 1TB Sata3,1047263114,Samsung,https://product.hstatic.net/200000722513/product/870_evo_1_8c7f126580d248968c3fd6852c64861e_23741adcd5f44d6ebc43e8eed41b5b8b.jpg,2690000.0,1640900,0.39,4.1,266,['https://product.hstatic.net/200000722513/product/870_evo_1_8c7f126580d248968c3fd6852c64861e_23741adcd5f44d6ebc43e8eed41b5b8b.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/870_evo_1_8c7f126580d248968c3fd6852c64861e_23741adcd5f44d6ebc43e8eed41b5b8b.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ổ Cứng SSD Samsung 870 QVO 4TB,1047263112,Samsung,https://product.hstatic.net/200000722513/product/om-products-ssd-samsung-860-qvo-4tb_3_d420e6ef97f046398599c649863a8e19_51fb14d9ddae4f2fae0e1727dd8cee98.jpg,10990000.0,8682100,0.21,2.5,125,['https://product.hstatic.net/200000722513/product/om-products-ssd-samsung-860-qvo-4tb_3_d420e6ef97f046398599c649863a8e19_51fb14d9ddae4f2fae0e1727dd8cee98.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/om-products-ssd-samsung-860-qvo-4tb_3_d420e6ef97f046398599c649863a8e19_51fb14d9ddae4f2fae0e1727dd8cee98.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Smart Keyboard Folio for iPad Pro 12.9"" (4th generation) - US English",1047263108,Forgame,https://product.hstatic.net/200000722513/product/mxnl2ll_ab9bf8b69f6d46bbb139a2f85f13a5da_8aa15554cfee4a3198add53027f2fbc5.jpeg,5700000.0,2964000,0.48,1.3,378,['https://product.hstatic.net/200000722513/product/mxnl2ll_ab9bf8b69f6d46bbb139a2f85f13a5da_8aa15554cfee4a3198add53027f2fbc5.jpeg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/mxnl2ll_ab9bf8b69f6d46bbb139a2f85f13a5da_8aa15554cfee4a3198add53027f2fbc5.jpeg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ram Patriot SLP 8GB (1x8GB) 3200 (PSP48G320081H1),1047263104,Patriot,https://product.hstatic.net/200000722513/product/sl_a_web_76dc477ef8d943dea36226386acfbedb_fd8c2078c8684d9dbcc64ae7090492fa.jpg,1190000.0,809200,0.32,3.4,18,['https://product.hstatic.net/200000722513/product/sl_a_web_76dc477ef8d943dea36226386acfbedb_fd8c2078c8684d9dbcc64ae7090492fa.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/sl_a_web_76dc477ef8d943dea36226386acfbedb_fd8c2078c8684d9dbcc64ae7090492fa.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ram Corsair Vengeance LPX 8GB (1x8GB) 3200 (CMK8GX4M1E3200C16),1047263103,Corsair,https://product.hstatic.net/200000722513/product/gx4m1e3200c16-gallery-veng-lpx-blk-02_db321d7ece8f45659518b1217764a815_62d1f7fb318149a4bdff5aef8cf856ad.png,650000.0,487500,0.25,3.5,327,['https://product.hstatic.net/200000722513/product/gx4m1e3200c16-gallery-veng-lpx-blk-02_db321d7ece8f45659518b1217764a815_62d1f7fb318149a4bdff5aef8cf856ad.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gx4m1e3200c16-gallery-veng-lpx-blk-02_db321d7ece8f45659518b1217764a815_62d1f7fb318149a4bdff5aef8cf856ad.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
NZXT Internal USB Hub - Gen 3 (AC-IUSBH-M3),1047263083,NZXT,https://product.hstatic.net/200000722513/product/01_66ae29e2f3644f5196d4ca39d762bc40_b8ce3d4a459c49dd8f4693bdbd036d79.png,590000.0,448400,0.24,4.1,491,['https://product.hstatic.net/200000722513/product/01_66ae29e2f3644f5196d4ca39d762bc40_b8ce3d4a459c49dd8f4693bdbd036d79.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/01_66ae29e2f3644f5196d4ca39d762bc40_b8ce3d4a459c49dd8f4693bdbd036d79.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Màng lọc âm micro Elgato Pop Filter,1047263007,Elgato,https://product.hstatic.net/200000722513/product/200616_shot_3_1-min_0faf994469ce435db127adfbbc674179_00cef131af734c3ba0e6ece12cd9b369.jpg,850000.0,612000,0.28,4.6,138,['https://product.hstatic.net/200000722513/product/200616_shot_3_1-min_0faf994469ce435db127adfbbc674179_00cef131af734c3ba0e6ece12cd9b369.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/200616_shot_3_1-min_0faf994469ce435db127adfbbc674179_00cef131af734c3ba0e6ece12cd9b369.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình ViewSonic VX3276-2K-MHD-2 32"" IPS 2K 75Hz HDR10",1047263003,ViewSonic,https://product.hstatic.net/200000722513/product/x3276-2k-mhd-2-32-ips-2k-75hz-hdr10-1_df75e59450504be6a2fee8ddddf6e376_18d030b10fac4b6ca4a62752784203df.jpg,5590000.0,3913000,0.3,0.3,171,['https://product.hstatic.net/200000722513/product/x3276-2k-mhd-2-32-ips-2k-75hz-hdr10-1_df75e59450504be6a2fee8ddddf6e376_18d030b10fac4b6ca4a62752784203df.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/x3276-2k-mhd-2-32-ips-2k-75hz-hdr10-1_df75e59450504be6a2fee8ddddf6e376_18d030b10fac4b6ca4a62752784203df.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình LG 24QP550-B 24"" IPS 2K 75Hz Freesync HDR10",1047262989,LG,https://product.hstatic.net/200000722513/product/550-b-24-ips-2k-75hz-freesync-hdr10-1_9c2d49e3367e43cf81bc1d877aac871e_dc12a8a1beb847fe9de9fa86acb8ad38.jpg,4350000.0,2349000,0.46,2.0,353,['https://product.hstatic.net/200000722513/product/550-b-24-ips-2k-75hz-freesync-hdr10-1_9c2d49e3367e43cf81bc1d877aac871e_dc12a8a1beb847fe9de9fa86acb8ad38.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/550-b-24-ips-2k-75hz-freesync-hdr10-1_9c2d49e3367e43cf81bc1d877aac871e_dc12a8a1beb847fe9de9fa86acb8ad38.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình LG 24QP500-B 24"" IPS 2K 75Hz Freesync HDR10",1047262987,LG,https://product.hstatic.net/200000722513/product/500-b-24-ips-2k-75hz-freesync-hdr10-1_fafefcddc82444fea1481e94f056ec3e_de6a37748e6d427abe6674b439223c02.jpg,3890000.0,2567400,0.34,5.0,340,['https://product.hstatic.net/200000722513/product/500-b-24-ips-2k-75hz-freesync-hdr10-1_fafefcddc82444fea1481e94f056ec3e_de6a37748e6d427abe6674b439223c02.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/500-b-24-ips-2k-75hz-freesync-hdr10-1_fafefcddc82444fea1481e94f056ec3e_de6a37748e6d427abe6674b439223c02.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình cong Samsung LC34G55 34"" 2K 165Hz",1047262975,Samsung,https://product.hstatic.net/200000722513/product/c34g55-34-2k-165hz-gsync-compatible-1_fb597c946f6b495e88076b59551e2ec9_10aa4d6d8f1743a090bf9ce066a75646.jpg,7450000.0,5140500,0.31,3.7,197,['https://product.hstatic.net/200000722513/product/c34g55-34-2k-165hz-gsync-compatible-1_fb597c946f6b495e88076b59551e2ec9_10aa4d6d8f1743a090bf9ce066a75646.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/c34g55-34-2k-165hz-gsync-compatible-1_fb597c946f6b495e88076b59551e2ec9_10aa4d6d8f1743a090bf9ce066a75646.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Phụ Kiện UGreen DisplayPort to VGA converter (DP109),1047262934,Ugreen,https://product.hstatic.net/200000722513/product/upload_38b4ae88a2b545229427f021530c64c9_c029a93f9ad94c0dab87027a4a7e54e3.jpg,350000.0,245000,0.3,3.0,476,['https://product.hstatic.net/200000722513/product/upload_38b4ae88a2b545229427f021530c64c9_c029a93f9ad94c0dab87027a4a7e54e3.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/upload_38b4ae88a2b545229427f021530c64c9_c029a93f9ad94c0dab87027a4a7e54e3.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Lót chuột SteelSeries Prism Cloth 3XL,1047262926,Steelseries,https://product.hstatic.net/200000722513/product/_q100_crop-fit_optimize_subsampling-2_2ef1b8fbb6e74381b1329502470db19b_85d69bcef1664de3a6852008a87d5ef5.png,2390000.0,1290600,0.46,1.1,225,['https://product.hstatic.net/200000722513/product/_q100_crop-fit_optimize_subsampling-2_2ef1b8fbb6e74381b1329502470db19b_85d69bcef1664de3a6852008a87d5ef5.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/_q100_crop-fit_optimize_subsampling-2_2ef1b8fbb6e74381b1329502470db19b_85d69bcef1664de3a6852008a87d5ef5.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Lót chuột Corsair MM700 RGB Extended,1047262922,Corsair,https://product.hstatic.net/200000722513/product/mm700-rgb-config-gallery-mm700-rgb-01_91e250e7026f40c593c20a9213c12cf0_1eda172419b34c0985a778aeaf9206f2.png,1590000.0,1128900,0.29,3.4,303,['https://product.hstatic.net/200000722513/product/mm700-rgb-config-gallery-mm700-rgb-01_91e250e7026f40c593c20a9213c12cf0_1eda172419b34c0985a778aeaf9206f2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/mm700-rgb-config-gallery-mm700-rgb-01_91e250e7026f40c593c20a9213c12cf0_1eda172419b34c0985a778aeaf9206f2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Loa Active Mitchell Acoustic - uStream One Black Piano,1047262906,Không thương hiệu,https://product.hstatic.net/200000722513/product/a34b4dfb2a4d6487c13a516d7cd76a_master_3eddb7502aad4bc2a11efd6e9958ec9f_c5a7510476154efda0e80d10e7bd06ef.png,17970000.0,13477500,0.25,4.5,175,['https://product.hstatic.net/200000722513/product/a34b4dfb2a4d6487c13a516d7cd76a_master_3eddb7502aad4bc2a11efd6e9958ec9f_c5a7510476154efda0e80d10e7bd06ef.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/a34b4dfb2a4d6487c13a516d7cd76a_master_3eddb7502aad4bc2a11efd6e9958ec9f_c5a7510476154efda0e80d10e7bd06ef.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình Leadtek NVIDIA QUADRO RTX A6000 48GB GDDR6 ECC,1047262898,Leadtek,https://product.hstatic.net/200000722513/product/1_a0ea3102d45f49f98f28a6d610c99f42_f3f5f687e9da4e04b6955353df2b96c5.jpg,150990000.0,114752400,0.24,2.4,222,['https://product.hstatic.net/200000722513/product/1_a0ea3102d45f49f98f28a6d610c99f42_f3f5f687e9da4e04b6955353df2b96c5.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1_a0ea3102d45f49f98f28a6d610c99f42_f3f5f687e9da4e04b6955353df2b96c5.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
